"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","0","...44","...45"
"Peach County Transit","Fort Valley","GA","4R03-043","4R03-40910","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,0.595,NA,0.0222,NA,54.2573,NA,2.0259,NA,26.7823,NA,0,NA,NA,4473,NA,201349,NA,7518,NA,3711,NA,0,NA,57749,NA,"No",NA,NA,NA,NA,NA,NA
"Muckleshoot Indian Tribe","Auburn","WA",NA,"407","Tribe","Reduced Reporter",3059393,3,"MB","DO",3,NA,0,NA,0,NA,126.2944,NA,0.9396,NA,134.4085,NA,0,NA,NA,0,NA,918413,NA,6833,NA,7272,NA,0,NA,86999,NA,"No",NA,NA,NA,NA,NA,NA
"Ute Tribe","Fort Duchesne","UT","8T19","88200","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0.4505,NA,9e-04,NA,489.0434,NA,1.0304,NA,474.6295,NA,0,NA,NA,214,NA,225449,NA,475,NA,461,NA,0,NA,14780,NA,"No",NA,NA,NA,NA,NA,NA
"Tippecanoe County Commissioners","Lafayette","IN","5R02-017","5R02-50365","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,3.6489,NA,0.0115,NA,164.7477,NA,0.5192,NA,317.3384,NA,0,NA,NA,1434,NA,124714,NA,393,NA,757,NA,0,NA,10945,NA,"No",NA,NA,NA,NA,NA,NA
"Kansas City, City of Missouri, dba: Kansas City Streetcar","Kansas City","MO",NA,"70271","City, County or Local Government Unit or Department of Transportation","Full Reporter",1519417,3,"SR","PT",3,NA,0,NA,0,NA,374.7534,NA,39.9303,NA,9.3852,NA,5.4289,NA,NA,0,NA,5615679,NA,598356,NA,14985,NA,1034408,NA,109050,NA,"No",NA,NA,NA,NA,NA,NA
"Chickaloon Native Village","Palmer","AK","0T30","30","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,1.3681,NA,0.019,NA,64.3418,NA,0.8927,NA,72.0775,NA,0,NA,NA,2401,NA,126496,NA,1755,NA,1966,NA,0,NA,32517,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Chincoteague","Panacea","VA","3R06-012","3R06-30147","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0.0651,NA,0.0022,NA,71.5193,NA,2.4207,NA,29.5444,NA,0,NA,NA,184,NA,83463,NA,2825,NA,1167,NA,0,NA,9930,NA,"No",NA,NA,NA,NA,NA,NA
"Brooks County Transit","Quitman","GA","4R03-050","4R03-41016","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,0.9982,NA,0.011,NA,75.065,NA,0.8265,NA,90.823,NA,0,NA,NA,2273,NA,206804,NA,2277,NA,2755,NA,0,NA,46245,NA,"No",NA,NA,NA,NA,NA,NA
"Helping Hands Agency, Inc.","Page","AZ","9R01-017","9R01-91016","Private-Non-Profit Corporation","Rural Reporter",0,3,"MB","DO",3,NA,0.5745,NA,0.0059,NA,80.5346,NA,0.8315,NA,96.8581,NA,0,NA,NA,3376,NA,569138,NA,5876,NA,7067,NA,0,NA,141748,NA,"No",NA,NA,NA,NA,NA,NA
"City of Covina","Covina","CA",NA,"90261","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,3,"DR","PT",3,NA,0.5367,NA,0.013,NA,76.4001,NA,1.8478,NA,41.3463,NA,0,NA,NA,5389,NA,415158,NA,10041,NA,5434,NA,0,NA,35933,NA,"No",NA,NA,NA,NA,NA,NA
"City of Agoura Hills","Agoura Hills","CA",NA,"90246","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,3,"DR","PT",3,NA,0,NA,0,NA,154.7341,NA,2.0483,NA,75.5438,NA,0,NA,NA,0,NA,214771,NA,2843,NA,1388,NA,0,NA,24026,NA,"No",NA,NA,NA,NA,NA,NA
"Anderson County Council on Aging","Garnett","KS","7R02-056","7R02-70204","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.6906,NA,0.0692,NA,29.1967,NA,2.9271,NA,9.9746,NA,0,NA,NA,5076,NA,73313,NA,7350,NA,2511,NA,0,NA,12156,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mount Vernon","Mount Vernon","MO","7R03-005","7R03-70085","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.6758,NA,0.086,NA,35.2899,NA,4.493,NA,7.8544,NA,0,NA,NA,9343,NA,108587,NA,13825,NA,3077,NA,0,NA,21243,NA,"No",NA,NA,NA,NA,NA,NA
"Goliad County","Goliad","TX",NA,"6R05-66281","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,4.252,NA,0.0733,NA,87.8078,NA,1.5137,NA,58.0076,NA,0,NA,NA,17816,NA,243052,NA,4190,NA,2768,NA,0,NA,54583,NA,"No",NA,NA,NA,NA,NA,NA
"Lincoln County Transportation","Pioche","NV","9R04-005","9R04-91022","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.8355,NA,0.0155,NA,40.8615,NA,0.7574,NA,53.9489,NA,0,NA,NA,1046,NA,67544,NA,1252,NA,1653,NA,0,NA,32868,NA,"No",NA,NA,NA,NA,NA,NA
"Red Cliff Band of Lake Superior Chippewa, dba: Red Cliff (Miskwaabekong) Transit","Bayfield","WI","5T13","50013","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0.3109,NA,0.0082,NA,104.7166,NA,2.7487,NA,38.0966,NA,0,NA,NA,2823,NA,345879,NA,9079,NA,3303,NA,0,NA,40710,NA,"No",NA,NA,NA,NA,NA,NA
"Southern Teton Area Rapid Transit","Jackson","WY","8R05-010","0R01-80188","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",3,NA,3.0347,NA,0.1331,NA,243.1758,NA,10.6642,NA,22.803,NA,0,NA,NA,61295,NA,460575,NA,20198,NA,1894,NA,0,NA,60291,NA,"No",NA,NA,NA,NA,NA,NA
"Chippewa Cree Tribe","Box Elder","MT","8T03","88164","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,222.9275,NA,1.717,NA,129.8344,NA,0,NA,NA,0,NA,513625,NA,3956,NA,2304,NA,0,NA,84740,"W","Yes",NA,NA,NA,NA,NA,NA
"Clear Creek County, dba: Roundabout Transit Solution","Georgetown","CO",NA,"8R01-88299","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,58.5306,NA,1.1892,NA,49.2167,NA,0,NA,NA,0,NA,547437,NA,11123,NA,9353,NA,0,NA,268547,NA,"No",NA,NA,NA,NA,NA,NA
"United Keetoowah Band of Cherokee Indians in Oklahoma","Tahlequah","OK","6T13","66176","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,0,NA,101.3978,NA,1.82,NA,55.7131,NA,0,NA,NA,0,NA,187586,NA,3367,NA,1850,NA,0,NA,24537,NA,"No",NA,NA,NA,NA,NA,NA
"City of Whitewater","Whitewater","WI","5R06-048","5R06-50375","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.9798,NA,0.2925,NA,32.1904,NA,3.1599,NA,10.1871,NA,0,NA,NA,57701,NA,197263,NA,19364,NA,6128,NA,0,NA,51995,NA,"No",NA,NA,NA,NA,NA,NA
"City of Portales","Portales","NM","6R03-007","6R03-60253","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.9761,NA,0.0348,NA,36.439,NA,1.3008,NA,28.012,NA,0,NA,NA,6407,NA,183871,NA,6564,NA,5046,NA,0,NA,29660,NA,"No",NA,NA,NA,NA,NA,NA
"Lincoln County Transit","Lincolnton","GA","4R03-025","4R03-40961","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.5634,NA,0.0282,NA,38.8497,NA,1.9436,NA,19.9881,NA,0,NA,NA,2740,NA,97202,NA,4863,NA,2502,NA,0,NA,42894,NA,"No",NA,NA,NA,NA,NA,NA
"Daniels Memorial Healthcare Foundation","Scobey","MT","8R02-024","8R02-80205","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,6.0764,NA,0.0698,NA,117.8594,NA,1.3529,NA,87.1135,NA,0,NA,NA,5730,NA,82148,NA,943,NA,697,NA,0,NA,9732,NA,"No",NA,NA,NA,NA,NA,NA
"Kidder-Emmons County Senior Services","Steele","ND","8R03-008","8R03-80228","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.966,NA,0.0286,NA,75.675,NA,2.2439,NA,33.7245,NA,0,NA,NA,3208,NA,111999,NA,3321,NA,1480,NA,0,NA,40434,NA,"No",NA,NA,NA,NA,NA,NA
"City of Bisbee","Bisbee","AZ","9R01-001","9R01-91121","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,0,NA,0,NA,80.6638,NA,6.2767,NA,12.8514,NA,0,NA,NA,0,NA,276677,NA,21529,NA,3430,NA,0,NA,66377,NA,"No",NA,NA,NA,NA,NA,NA
"Community Senior Service Center","Osawatomie","KS","7R02-055","7R02-70245","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.528,NA,0.1248,NA,52.2001,NA,4.262,NA,12.2478,NA,0,NA,NA,9371,NA,75116,NA,6133,NA,1439,NA,0,NA,26639,NA,"No",NA,NA,NA,NA,NA,NA
"Jones County Transit","Gray","GA","4R03-041","4R03-40946","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,1.4274,NA,0.0299,NA,66.6716,NA,1.3953,NA,47.7837,NA,0,NA,NA,4051,NA,135610,NA,2838,NA,2034,NA,0,NA,28158,NA,"No",NA,NA,NA,NA,NA,NA
"Thayne Senior Center","Thayne","WY","8R05-048","8R05-80272","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0.3817,NA,0.0031,NA,202.9558,NA,1.646,NA,123.3011,NA,0,NA,NA,71,NA,22934,NA,186,NA,113,NA,0,NA,3452,NA,"No",NA,NA,NA,NA,NA,NA
"River Parishes Transit Authority","La Place","LA","6112","60112","Independent Public Agency or Authority of Transit Service","Reduced Reporter",899703,3,"DR","PT",3,NA,1.9333,NA,0.0229,NA,92.4392,NA,1.0968,NA,84.283,NA,0,NA,NA,23577,NA,1027831,NA,12195,NA,11119,NA,0,NA,122903,NA,"No",NA,NA,NA,NA,NA,NA
"City of Paola/Lakemary Center","Paola","KS","7R02-058","7R02-70178","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,3.8092,NA,0.1045,NA,58.1869,NA,1.5968,NA,36.439,NA,0,NA,NA,5371,NA,51379,NA,1410,NA,883,NA,0,NA,30123,NA,"No",NA,NA,NA,NA,NA,NA
"Custer County Council on Aging","Miles City","MT","8R02-040","8R02-80181","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.33,NA,0.0561,NA,47.8263,NA,2.0186,NA,23.6931,NA,0,NA,NA,13727,NA,244536,NA,10321,NA,5113,NA,0,NA,56660,NA,"No",NA,NA,NA,NA,NA,NA
"Wabash County Commissioners, dba: Wabash County Transit","Wabash","IN","5R02-030","5R02-50441","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.4378,NA,0.0365,NA,69.242,NA,1.7556,NA,39.4409,NA,0,NA,NA,16483,NA,452150,NA,11464,NA,6530,NA,0,NA,91233,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Vieques","Vieques","PR",NA,"4R09-44943","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,0,NA,18.8488,NA,0.5008,NA,37.6395,NA,0,NA,NA,0,NA,60976,NA,1620,NA,3235,NA,0,NA,32020,NA,"No",NA,NA,NA,NA,NA,NA
"Wilkinson County Commission Transit","Irwinton","GA","4R03-034","4R03-40936","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.4928,NA,0.0415,NA,59.625,NA,1.6574,NA,35.9761,NA,0,NA,NA,6816,NA,164267,NA,4566,NA,2755,NA,0,NA,48520,NA,"No",NA,NA,NA,NA,NA,NA
"City of Medford","Medford","WI","5R06-025","5R06-50491","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",3,NA,2.8461,NA,0.1528,NA,32.9684,NA,1.7702,NA,18.6238,NA,0,NA,NA,26466,NA,173183,NA,9299,NA,5253,NA,0,NA,28628,NA,"No",NA,NA,NA,NA,NA,NA
"Mineral County Pioneer Council, Inc.","Superior","MT","8R02-029","8R02-80173","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.6359,NA,0.1648,NA,19.4996,NA,1.9646,NA,9.9253,NA,0,NA,NA,3725,NA,22600,NA,2277,NA,1159,NA,0,NA,29275,NA,"No",NA,NA,NA,NA,NA,NA
"Crawford County Transit","Roberta","GA","4R03-036","4R03-41176","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.8626,NA,0.02,NA,66.0058,NA,0.7084,NA,93.179,NA,0,NA,NA,3891,NA,194651,NA,2089,NA,2949,NA,0,NA,46683,NA,"No",NA,NA,NA,NA,NA,NA
"Douglas County (Illinois)","Charleston","IL",NA,"5R01-55315","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0.2662,NA,0.0059,NA,74.5976,NA,1.6528,NA,45.1335,NA,0,NA,NA,1123,NA,190373,NA,4218,NA,2552,NA,0,NA,56494,NA,"No",NA,NA,NA,NA,NA,NA
"Ogallala Transit System","Ogallala","NE","7R04-034","7R04-70127","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,1.3054,NA,0.1755,NA,49.7126,NA,6.6849,NA,7.4366,NA,0,NA,NA,26807,NA,152717,NA,20536,NA,3072,NA,0,NA,40378,NA,"No",NA,NA,NA,NA,NA,NA
"Concordia Senior Citizen Center","Concordia","KS","7R02-044","7R02-70068","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,1.0588,NA,0.1017,NA,38.1098,NA,3.6601,NA,10.4122,NA,0,NA,NA,13978,NA,137462,NA,13202,NA,3607,NA,0,NA,32652,NA,"No",NA,NA,NA,NA,NA,NA
"Modoc Transportation Agency","Alturas","CA","9R02-048","9R02-91008","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",2,NA,0.6207,NA,0.0255,NA,77.9219,NA,3.2041,NA,24.3198,NA,0,NA,NA,4610,NA,180623,NA,7427,NA,2318,NA,0,NA,15292,NA,"No",NA,NA,NA,NA,NA,NA
"City of Maricopa","Maricopa","AZ","9R01-021","9R01-91106","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",2,NA,0.5707,NA,0.0138,NA,55.8393,NA,1.3518,NA,41.3076,NA,0,NA,NA,1978,NA,143172,NA,3466,NA,2564,NA,0,NA,24898,NA,"No",NA,NA,NA,NA,NA,NA
"Gulkana Village Council","Gakona","AK","0T08","85","Tribe","Reduced Reporter",0,3,"MB","DO",2,NA,8.0043,NA,0.0391,NA,177.5641,NA,0.8675,NA,204.6937,NA,0,NA,NA,11054,NA,282682,NA,1381,NA,1592,NA,0,NA,61337,NA,"No",NA,NA,NA,NA,NA,NA
"Winnebago Tribe of Nebraska","Winnebago","NE","7T04","70004","Tribe","Reduced Reporter",0,3,"MB","DO",2,NA,0,NA,0,NA,122.0953,NA,1.5518,NA,78.6797,NA,0,NA,NA,0,NA,487893,NA,6201,NA,3996,NA,0,NA,138364,NA,"No",NA,NA,NA,NA,NA,NA
"City of Benson","Benson","AZ","9R01-029","9R01-91114","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",2,NA,6.609,NA,0.2598,NA,60.1112,NA,2.3626,NA,25.4426,NA,0,NA,NA,30745,NA,118359,NA,4652,NA,1969,NA,0,NA,29975,NA,"No",NA,NA,NA,NA,NA,NA
"City of Woodburn","Woodburn","OR","0R02-007","0R02-00360","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",2,NA,0,NA,0,NA,48.3571,NA,1.5377,NA,31.4474,NA,0,NA,NA,0,NA,277618,NA,8828,NA,5741,NA,0,NA,53773,NA,"No",NA,NA,NA,NA,NA,NA
"Hibbing, City of","Hibbing","MN","5R04-003","5R04-50332","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",2,NA,1.3499,NA,0.1071,NA,50.5118,NA,4.0084,NA,12.6015,NA,0,NA,NA,24452,NA,228263,NA,18114,NA,4519,NA,0,NA,52281,NA,"No",NA,NA,NA,NA,NA,NA
"Southwestern MN Opportunity Council, Inc.","Worthington","MN","5R04-046","5R04-50471","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",2,NA,1.7174,NA,0.0177,NA,62.0453,NA,0.6409,NA,96.8128,NA,0,NA,NA,2504,NA,141153,NA,1458,NA,2275,NA,0,NA,28662,NA,"No",NA,NA,NA,NA,NA,NA
"Archuleta County Transportation/Mountain Express Transit, dba: Mountain Express Transit","Pagosa Springs","CO","8R01-002","8R01-80280","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",2,NA,1.6799,NA,0.016,NA,66.5126,NA,0.6349,NA,104.762,NA,0,NA,NA,1186,NA,73962,NA,706,NA,1112,NA,0,NA,4755,NA,"No",NA,NA,NA,NA,NA,NA
"Hubbard County","Park Rapids","MN","5R04-006","5R04-50397","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",2,NA,1.6315,NA,0.0917,NA,53.3778,NA,3.0003,NA,17.7909,NA,0,NA,NA,33609,NA,366492,NA,20600,NA,6866,NA,0,NA,54602,NA,"No",NA,NA,NA,NA,NA,NA
"City of Arvin","Arvin","CA","9R02-056","9R02-91027","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",2,NA,0.9158,NA,0.0035,NA,476.3889,NA,1.8198,NA,261.775,NA,0,NA,NA,2100,NA,600250,NA,2293,NA,1260,NA,0,NA,18226,NA,"No",NA,NA,NA,NA,NA,NA
"City of East Chicago, dba: East Chicago Transit","East Chicago","IN","5042","50042","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",8608208,3,"MB","DO",2,NA,0,NA,0,NA,112.8918,NA,6.3679,NA,17.7284,NA,0,NA,NA,0,NA,807741,NA,45562,NA,7155,NA,0,NA,89423,NA,"No",NA,NA,NA,NA,NA,NA
"Southwestern MN Opportunity Council, Inc.","Worthington","MN","5R04-046","5R04-50471","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",1,NA,0.9461,NA,0.0498,NA,48.2189,NA,2.5391,NA,18.9909,NA,0,NA,NA,10548,NA,211729,NA,11149,NA,4391,NA,0,NA,16897,NA,"No",NA,NA,NA,NA,NA,NA
"City of Arvin","Arvin","CA","9R02-056","9R02-91027","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",1,NA,0.9659,NA,0.0246,NA,109.9678,NA,2.806,NA,39.1901,NA,0,NA,NA,4960,NA,201241,NA,5135,NA,1830,NA,0,NA,11264,NA,"No",NA,NA,NA,NA,NA,NA
"City of Benson","Benson","AZ","9R01-029","9R01-91114","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",1,NA,0.4073,NA,0.0192,NA,48.0449,NA,2.2605,NA,21.2538,NA,0,NA,NA,2622,NA,136832,NA,6438,NA,2848,NA,0,NA,29288,NA,"No",NA,NA,NA,NA,NA,NA
"City of Woodburn","Woodburn","OR","0R02-007","0R02-00360","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",1,NA,0,NA,0,NA,111.2846,NA,5.4043,NA,20.5918,NA,0,NA,NA,0,NA,416427,NA,20223,NA,3742,NA,0,NA,58286,NA,"No",NA,NA,NA,NA,NA,NA
"Hibbing, City of","Hibbing","MN","5R04-003","5R04-50332","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",1,NA,1.3307,NA,0.1386,NA,47.3983,NA,4.9358,NA,9.603,NA,0,NA,NA,24243,NA,174947,NA,18218,NA,3691,NA,0,NA,40121,NA,"No",NA,NA,NA,NA,NA,NA
"City of East Chicago, dba: East Chicago Transit","East Chicago","IN","5042","50042","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",8608208,3,"DR","DO",1,NA,0,NA,0,NA,95.0742,NA,1.8687,NA,50.8763,NA,0,NA,NA,0,NA,288265,NA,5666,NA,3032,NA,0,NA,19135,NA,"No",NA,NA,NA,NA,NA,NA
"Archuleta County Transportation/Mountain Express Transit, dba: Mountain Express Transit","Pagosa Springs","CO","8R01-002","8R01-80280","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",1,NA,0.7735,NA,0.0212,NA,62.537,NA,1.7145,NA,36.4751,NA,0,NA,NA,4139,NA,195178,NA,5351,NA,3121,NA,0,NA,47949,NA,"No",NA,NA,NA,NA,NA,NA
"Hubbard County","Park Rapids","MN","5R04-006","5R04-50397","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",1,NA,7.3187,NA,0.1886,NA,154.0298,NA,3.9685,NA,38.8127,NA,0,NA,NA,17543,NA,93034,NA,2397,NA,604,NA,0,NA,4498,NA,"No",NA,NA,NA,NA,NA,NA
"Modoc Transportation Agency","Alturas","CA","9R02-048","9R02-91008","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",1,NA,15.8899,NA,0.0192,NA,379.3651,NA,0.4578,NA,828.7321,NA,0,NA,NA,5339,NA,278454,NA,336,NA,734,NA,0,NA,23567,NA,"No",NA,NA,NA,NA,NA,NA
"Gulkana Village Council","Gakona","AK","0T08","85","Tribe","Reduced Reporter",0,3,"DR","DO",1,NA,15.8333,NA,0.2135,NA,89,NA,1.2,NA,74.1667,NA,0,NA,NA,190,NA,890,NA,12,NA,10,NA,0,NA,414,NA,"No",NA,NA,NA,NA,NA,NA
"Winnebago Tribe of Nebraska","Winnebago","NE","7T04","70004","Tribe","Reduced Reporter",0,3,"DR","DO",1,NA,3.5681,NA,0.0347,NA,71.2899,NA,0.6929,NA,102.8849,NA,0,NA,NA,4742,NA,136734,NA,1329,NA,1918,NA,0,NA,38777,NA,"No",NA,NA,NA,NA,NA,NA
"City of Maricopa","Maricopa","AZ","9R01-021","9R01-91106","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",1,NA,0.189,NA,0.0053,NA,128.5712,NA,3.5985,NA,35.7287,NA,0,NA,NA,1118,NA,211371,NA,5916,NA,1644,NA,0,NA,7560,NA,"No",NA,NA,NA,NA,NA,NA
"Muckleshoot Indian Tribe","Auburn","WA",NA,"407","Tribe","Reduced Reporter",3059393,3,"DR","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Toa Baja","Toa Baja","PR","4182","40182","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",2148346,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,158057,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Pueblo of Laguna, dba: Shaa'srk'a Transit Program","Laguna","NM","6T15","60620","Tribe","Reduced Reporter",0,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Ute Tribe","Fort Duchesne","UT","8T19","88200","Tribe","Reduced Reporter",0,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Chippewa Cree Tribe","Box Elder","MT","8T03","88164","Tribe","Reduced Reporter",0,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Wabash County Commissioners, dba: Wabash County Transit","Wabash","IN","5R02-030","5R02-50441","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Yavapai-Apache Nation","Camp Verde","AZ","9T14","99328","Tribe","Reduced Reporter",0,3,"DR","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Sault Ste. Marie Tribe of Chippewa Indians","Sault Sainte Marie","MI",NA,"50523","Tribe","Reduced Reporter",0,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Hatillo","Hatillo","PR","4151","40151","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",139171,3,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,26254,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"City of Santa Fe Springs","Santa Fe Springs","CA",NA,"90290","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,2,"DR","DO",2,NA,0,NA,0,NA,441.7801,NA,2.0146,NA,219.2913,NA,0,NA,NA,0,NA,363585,NA,1658,NA,823,NA,0,NA,8751,NA,"No",NA,NA,NA,NA,NA,NA
"City of Coral Springs","Coral Springs","FL",NA,"40253","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5502379,2,"MB","PT",2,NA,0,NA,0,NA,50.2254,NA,6.3126,NA,7.9564,NA,0,NA,NA,0,NA,331638,NA,41682,NA,6603,NA,0,NA,89504,NA,"No",NA,NA,NA,NA,NA,NA
"Heard County Transit","Franklin","GA","4R03-039","4R03-40908","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,2,"DR","DO",2,NA,0.4668,NA,0.0064,NA,83.7274,NA,1.1534,NA,72.5932,NA,0,NA,NA,709,NA,110269,NA,1519,NA,1317,NA,0,NA,19345,NA,"No",NA,NA,NA,NA,NA,NA
