"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","1","...59","...60","...61","...62","...63","...64"
"Southern Berkshire Elderly Transportation Corp.","Great Barrington","MA",NA,"10189","Private-Non-Profit Corporation","Reduced Reporter",59124,3,"DR","DO",3,NA,0,NA,11.5127,NA,0,NA,2.9248,NA,0,NA,0,NA,41319,NA,0,NA,0,NA,3589,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10497,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Whitewater","Whitewater","WI","5R06-048","5R06-50375","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DT","PT",3,NA,0,NA,12.7701,NA,0,NA,3.5885,NA,0,NA,0,NA,102416,NA,0,NA,0,NA,8020,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28780,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morris County Transportation (formerly Morris Co Senior Citizens","Council Grove","KS","7R02-024","7R02-70072","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,17.5468,NA,0,NA,1.1825,NA,0,NA,0,NA,92963,NA,0,NA,0,NA,5298,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6265,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Guadalupe","GUADALUPE","CA","9R02-042","9R02-91043","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",2,NA,0,NA,16.1463,NA,0,NA,14.4087,NA,0,NA,0,NA,98557,NA,0,NA,0,NA,6104,NA,0,NA,0,NA,0,NA,0,NA,0,NA,87951,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Groton Community Transit, Inc.","Groton","SD","8R04-025","8R04-80232","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,5.9957,NA,0,NA,4.0768,NA,0,NA,0,NA,12495,NA,0,NA,0,NA,2084,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8496,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Douglas County (Illinois)","Tuscola","IL",NA,"5R01-55315","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,23.1006,NA,0,NA,2.1995,NA,0,NA,0,NA,89746,NA,0,NA,0,NA,3885,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8545,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwestern MN Opportunity Council, Inc.","Worthington","MN","5R04-046","5R04-50471","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",1,NA,0,NA,12.7407,NA,0,NA,1.2819,NA,0,NA,0,NA,34400,NA,0,NA,0,NA,2700,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3461,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Humanitarian Enterprises of Lincoln Parish","Ruston","LA","6R02-013","6R02-60229","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,13.3272,NA,0,NA,2.3851,NA,0,NA,0,NA,44846,NA,0,NA,0,NA,3365,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8026,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reno-Sparks Indian Colony","Reno","NV","9T11","90011","Tribe","Reduced Reporter",0,3,"DR","DO",1,NA,0,NA,32.0982,NA,0,NA,2.7796,NA,0,NA,0,NA,33350,NA,0,NA,0,NA,1039,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2888,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northern Cheyenne Tribe","Lame Deer","MT","8T07","88116","Tribe","Reduced Reporter",0,3,"MB","DO",2,NA,0,NA,19.0806,"W",0,NA,2.3219,"W",0,NA,0,NA,52815,"W",0,NA,0,NA,2768,"W",0,NA,0,NA,0,NA,0,NA,0,NA,6427,NA,0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Community Senior Service Center","Osawatomie","KS","7R02-055","7R02-70245","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,15.4592,NA,0,NA,3.8232,NA,0,NA,0,NA,26930,NA,0,NA,0,NA,1742,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6660,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Socorro","Socorro","NM","6R03-026","6R03-60157","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,33.3131,NA,0,NA,4.2215,NA,0,NA,0,NA,103637,NA,0,NA,0,NA,3111,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13133,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Goshen","Goshen","NY","2R02-044","2R02-20954","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,13.3694,NA,0,NA,2.2793,NA,0,NA,0,NA,35616,NA,0,NA,0,NA,2664,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6072,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berrien County","Nashville","GA","4R03-116","4R03-41128","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,19.8175,NA,0,NA,1.1969,NA,0,NA,0,NA,99444,NA,0,NA,0,NA,5018,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6006,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKinney Avenue Transit Authority","Dallas","TX","6133","60133","Private-Non-Profit Corporation","Full Reporter",5121892,3,"SR","DO",3,NA,2,NA,4.4241,NA,1.3304,NA,49.2605,NA,75628,NA,55158,NA,55102,NA,56,NA,12694,NA,12455,NA,239,NA,55158,NA,55102,NA,12694,NA,12455,NA,613540,NA,816264,NA,4.53,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Salisbury - Salisbury","Salisbury","NC","4233","40233","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214881,3,"MB","DO",3,NA,0,NA,12.6312,NA,0,NA,13.1464,NA,0,NA,0,NA,155983,NA,0,NA,0,NA,12349,NA,0,NA,0,NA,0,NA,0,NA,0,NA,162345,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zuni Pueblo","Zuni","NM","6T22","66242","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,26.7286,NA,0,NA,10.2399,NA,0,NA,0,NA,102504,NA,0,NA,0,NA,3835,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39270,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sitka Tribe of Alaska","Sitka","AK","0T14","14","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,14.8203,NA,0,NA,5.9893,NA,0,NA,0,NA,142186,NA,0,NA,0,NA,9594,NA,0,NA,0,NA,0,NA,0,NA,0,NA,57461,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Solvang","Solvang","CA","9R02-039","9R02-91028","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","PT",1,NA,0,NA,12.661,NA,0,NA,2.1469,NA,0,NA,0,NA,34210,NA,0,NA,0,NA,2702,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5801,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yankton Sioux Tribe","Wagner","SD","8T16","88194","Tribe","Reduced Reporter",0,3,"MB","DO",2,NA,0,NA,31.1609,"W",0,NA,3.3657,"W",0,NA,0,NA,118879,NA,0,NA,0,NA,3815,"W",0,NA,0,NA,0,NA,0,NA,0,NA,12840,"W",0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Habersham County Transit","Clarkesville","GA","4R03-006","4R03-40994","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,15.8703,NA,0,NA,1.973,NA,0,NA,0,NA,64735,NA,0,NA,0,NA,4079,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8048,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central City","Central City","NE","7R04-040","7R04-70234","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,11.6053,NA,0,NA,5.3429,NA,0,NA,0,NA,15435,NA,0,NA,0,NA,1330,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7106,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Squaxin Island Tribe","Shelton","WA","0T16","103","Tribe","Reduced Reporter",0,3,"MB","DO",3,NA,0,NA,15.6508,NA,0,NA,6.6239,NA,0,NA,0,NA,45935,NA,0,NA,0,NA,2935,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19441,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southern Teton Area Rapid Transit","Jackson","WY","8R05-010","0R01-80188","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,33.5961,NA,0,NA,17.8845,NA,0,NA,0,NA,59633,NA,0,NA,0,NA,1775,NA,0,NA,0,NA,0,NA,0,NA,0,NA,31745,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pratt County RSVP","Pratt","KS","7R02-091","7R02-70141","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,12.6499,NA,0,NA,5.8048,NA,0,NA,0,NA,38696,NA,0,NA,0,NA,3059,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17757,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peach County Transit","Fort Valley","GA","4R03-043","4R03-40910","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,14.2112,NA,0,NA,1.7199,NA,0,NA,0,NA,70530,NA,0,NA,0,NA,4963,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8536,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oakland Heights","Oakland","NE","7R04-006","7R04-70124","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,23.1566,NA,0,NA,2.8778,NA,0,NA,0,NA,29571,NA,0,NA,0,NA,1277,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3675,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rice County Council on Aging","Lyons","KS","7R02-084","7R02-70210","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,16.0981,NA,0,NA,1.8156,NA,0,NA,0,NA,55619,NA,0,NA,0,NA,3455,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6273,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Lexington","Lexington","MA","1159","10181","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4181019,3,"MB","PT",3,NA,0,NA,15.9406,NA,0,NA,7.207,NA,0,NA,0,NA,139719,NA,0,NA,0,NA,8765,NA,0,NA,0,NA,0,NA,0,NA,0,NA,63169,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hibbing, City of","Hibbing","MN","5R04-003","5R04-50332","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",1,NA,0,NA,11.7475,NA,0,NA,4.4639,NA,0,NA,0,NA,64517,NA,0,NA,0,NA,5492,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24516,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lac du Flambeau Band of Lake Superior Chippewa Indians","Lac Du Flambeau","WI","5T17","55300","Tribe","Reduced Reporter",0,3,"DR","PT",2,NA,0,NA,16.3551,NA,0,NA,3.5309,NA,0,NA,0,NA,89528,NA,0,NA,0,NA,5474,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19328,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chattooga County Transit","Summerville","GA","4R03-077","4R03-41012","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,13.2181,NA,0,NA,2.0353,NA,0,NA,0,NA,74418,NA,0,NA,0,NA,5630,NA,0,NA,0,NA,0,NA,0,NA,0,NA,11459,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Brandon - Brandon City Transit","Madison","SD","8R04-005","8R04-80154","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,7.9728,NA,0,NA,4.3311,NA,0,NA,0,NA,24660,NA,0,NA,0,NA,3093,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13396,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Hollywood","Hollywood","FL",NA,"40255","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5502379,3,"MB","PT",3,NA,0,NA,12.508,NA,0,NA,6.5366,NA,0,NA,0,NA,145306,NA,0,NA,0,NA,11617,NA,0,NA,0,NA,0,NA,0,NA,0,NA,75936,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hart County Public Transit","Hartwell","GA","4R03-008","4R03-41144","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,14.4518,NA,0,NA,2.5001,NA,0,NA,0,NA,54411,NA,0,NA,0,NA,3765,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9413,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watonwan County","St. James","MN","5R04-047","5R04-50448","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,17.6147,NA,0,NA,3.1045,NA,0,NA,0,NA,160276,NA,0,NA,0,NA,9099,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28248,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hancock County Transit","Sparta","GA","4R03-022","4R03-41062","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,17.8025,NA,0,NA,2.1045,NA,0,NA,0,NA,144859,NA,0,NA,0,NA,8137,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17124,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"River Parishes Transit Authority","LaPlace","LA","6112","60112","Independent Public Agency or Authority of Transit Service","Reduced Reporter",899703,3,"DR","PT",3,NA,0,NA,16.5623,NA,0,NA,1.3229,NA,0,NA,0,NA,206383,NA,0,NA,0,NA,12461,NA,0,NA,0,NA,0,NA,0,NA,0,NA,16485,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooker Co","Mullen","NE","7R04-032","7R04-70143","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,21.3131,NA,0,NA,0.3985,NA,0,NA,0,NA,11232,NA,0,NA,0,NA,527,NA,0,NA,0,NA,0,NA,0,NA,0,NA,210,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Bisbee","Bisbee","AZ","9R01-001","9R01-91121","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","PT",3,NA,0,NA,18.2433,NA,0,NA,9.2438,NA,0,NA,0,NA,71897,NA,0,NA,0,NA,3941,NA,0,NA,0,NA,0,NA,0,NA,0,NA,36430,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kidder-Emmons County Senior Services","Steele","ND","8R03-008","8R03-80228","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,24.0491,NA,0,NA,2.8911,NA,0,NA,0,NA,49445,NA,0,NA,0,NA,2056,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5944,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Telfair County Transit","McRae","GA","4R03-073","4R03-41099","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,11.375,NA,0,NA,3.3666,NA,0,NA,0,NA,44681,NA,0,NA,0,NA,3928,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13224,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hitch & Hay Public Transit","Stratton","NE","7R04-029","7R04-70100","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,24.0248,NA,0,NA,0.6863,NA,0,NA,0,NA,67702,NA,0,NA,0,NA,2818,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1934,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Archuleta County Transportation/Mountain Express Transit","Pagosa Springs","CO","8R01-002","8R01-80280","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",1,NA,0,NA,10.6319,"W",0,NA,1.5137,"W",0,NA,0,NA,42283,NA,0,NA,0,NA,3977,"W",0,NA,0,NA,0,NA,0,NA,0,NA,6020,NA,0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morrill County Handi Bus","Bridgeport","NE","7R04-041","7R04-70203","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,12.9519,NA,0,NA,2.9679,NA,0,NA,0,NA,10504,NA,0,NA,0,NA,811,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2407,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Americus","Americus","GA","4R03-045","4R03-41149","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,10.0982,NA,0,NA,2.5557,NA,0,NA,0,NA,48209,NA,0,NA,0,NA,4774,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12201,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snoqualmie Indian Tribe","Snoqualmie","WA","0T15","15","Tribe","Reduced Reporter",0,3,"DR","DO",3,NA,0,NA,33.0964,NA,0,NA,1.0561,NA,0,NA,0,NA,64869,NA,0,NA,0,NA,1960,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2070,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liberty Transit","Hinesville","GA","4193","40193","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",51456,3,"MB","PT",3,NA,0,NA,10.1315,NA,0,NA,2.3025,NA,0,NA,0,NA,87617,NA,0,NA,0,NA,8648,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19912,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elk County","Howard","KS","7R02-073","7R02-70158","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,34.9396,NA,0,NA,1.5309,NA,0,NA,0,NA,72919,NA,0,NA,0,NA,2087,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3195,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Lamar","Lamar","MO","7R03-004","7R03-70211","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,17.9765,NA,0,NA,8.0031,NA,0,NA,0,NA,46667,NA,0,NA,0,NA,2596,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20776,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southeast Nebraska Community Action Partnership","Humboldt","NE","7R04-048","7R04-70112","Private-Non-Profit Corporation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,10.9123,NA,0,NA,3.6849,NA,0,NA,0,NA,20395,NA,0,NA,0,NA,1869,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6887,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Guadalupe","GUADALUPE","CA","9R02-042","9R02-91043","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","PT",1,NA,0,NA,17.5747,NA,0,NA,2.1494,NA,0,NA,0,NA,10703,NA,0,NA,0,NA,609,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1309,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wasco, City of","Wasco","CA","9R02-028","9R02-99426","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,9.6966,NA,0,NA,6.7728,NA,0,NA,0,NA,34704,NA,0,NA,0,NA,3579,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24240,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilcox County Transit","Abbeville","GA","4R03-066","4R03-41156","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,26.1105,NA,0,NA,0.7739,NA,0,NA,0,NA,122876,NA,0,NA,0,NA,4706,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3642,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwestern MN Opportunity Council, Inc.","Worthington","MN","5R04-046","5R04-50471","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,3,"DR","DO",2,NA,0,NA,5.4452,NA,0,NA,2.8665,NA,0,NA,0,NA,45299,NA,0,NA,0,NA,8319,NA,0,NA,0,NA,0,NA,0,NA,0,NA,23846,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Red River","Red River","NM","6R03-015","6R03-60237","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,7.4811,NA,0,NA,11.2326,NA,0,NA,0,NA,26498,NA,0,NA,0,NA,3542,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39786,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Atlanta - Department of Public Works - Transit Division","Atlanta","GA","4230","40230","City, County or Local Government Unit or Department of Transportation","Full Reporter",4515419,3,"SR","DO",3,NA,2,NA,4.8101,NA,0.945,NA,33.3,NA,61207,NA,58025,NA,57952,NA,73,NA,12185,NA,12048,NA,137,NA,58025,NA,57952,NA,12185,NA,12048,NA,401198,NA,379151,NA,2.69,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White Pine - Ely Bus","Ely","NV","9R04-033","9R04-91099","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,13.1789,NA,0,NA,5.2744,NA,0,NA,0,NA,32565,NA,0,NA,0,NA,2471,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13033,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Burlington","Burlington","MA","1158","10180","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",4181019,3,"MB","PT",3,NA,0,NA,15,NA,0,NA,3.3394,NA,0,NA,0,NA,71250,NA,0,NA,0,NA,4750,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15862,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Arcata","Arcata","CA","9R02-108","9R02-91018","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"MB","DO",3,NA,0,NA,12.543,NA,0,NA,31.4431,NA,0,NA,0,NA,96782,NA,0,NA,0,NA,7716,NA,0,NA,0,NA,0,NA,0,NA,0,NA,242615,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington County","Plymouth","NC","4R06-064","4R06-40959","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,3,"DR","DO",3,NA,0,NA,21.7679,NA,0,NA,2.9287,NA,0,NA,0,NA,90402,NA,0,NA,0,NA,4153,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12163,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
