"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"Brainerd, City of","Brainerd","MN","5R04-012","5R04-50322","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,9,"MB","DO",2,NA,0,NA,18.7009,NA,0,NA,3.4733,NA,0,NA,0,NA,115179,NA,0,NA,0,NA,6159,NA,0,NA,0,NA,0,NA,0,NA,0,NA,21392,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mt Si Senior Center","North Bend","WA","0R03-006","0R03-00317","Private-Non-Profit Corporation","Rural Reporter",0,9,"DR","DO",9,NA,0,NA,14.7698,NA,0,NA,1.7944,NA,0,NA,0,NA,226451,NA,0,NA,0,NA,15332,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27512,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren County","Monmouth","IL","5R01-037","5R01-50283","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,9,"MB","DO",1,NA,0,NA,8.7155,NA,0,NA,3.7246,NA,0,NA,0,NA,9526,NA,0,NA,0,NA,1093,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4071,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kaibab Band of Paiute Indians","Fredonia","AZ","9T16","99340","Tribe","Reduced Reporter",0,9,"DR","DO",9,NA,0,NA,16.9938,NA,0,NA,0.7979,NA,0,NA,0,NA,90917,NA,0,NA,0,NA,5350,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4269,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Transit Authority","Summersville","WV","3R05-017","3R05-30140","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,9,"DR","DO",4,NA,0,NA,19.0854,NA,0,NA,2.2417,NA,0,NA,0,NA,80941,NA,0,NA,0,NA,4241,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9507,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brainerd, City of","Brainerd","MN","5R04-012","5R04-50322","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,9,"DR","DO",7,NA,0,NA,13.3374,NA,0,NA,4.569,NA,0,NA,0,NA,132881,NA,0,NA,0,NA,9963,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45521,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren County","Monmouth","IL","5R01-037","5R01-50283","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,9,"DR","DO",8,NA,0,NA,9.9015,NA,0,NA,4.2457,NA,0,NA,0,NA,120264,NA,0,NA,0,NA,12146,NA,0,NA,0,NA,0,NA,0,NA,0,NA,51568,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Class LTD","Columbus","KS","7R02-065","7R02-70226","Private-Non-Profit Corporation","Rural Reporter",0,9,"DR","DO",9,NA,0,NA,18.5282,NA,0,NA,4.9629,NA,0,NA,0,NA,94957,NA,0,NA,0,NA,5125,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25435,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edgefield County Senior Citizens Council","Edgefield","SC","4R07-004","4R07-40988","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,9,"DR","DO",9,NA,0,NA,34.5247,NA,0,NA,1.7403,NA,0,NA,0,NA,491079,NA,0,NA,0,NA,14224,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24754,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Gastonia, dba: Gastonia Transit","Gastonia","NC","4010","40010","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",169495,9,"MB","DO",6,NA,0,NA,14.2866,NA,0,NA,7.9945,NA,0,NA,0,NA,303204,NA,0,NA,0,NA,21223,NA,0,NA,0,NA,0,NA,0,NA,0,NA,169668,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Catoosa County","Ringgold","GA","4R03-091","4R03-41086","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,9,"DR","DO",9,NA,0,NA,12.9561,NA,0,NA,1.5367,NA,0,NA,0,NA,143994,NA,0,NA,0,NA,11114,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17079,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Fort Smith, dba: Fort Smith Transit","Fort Smith","AR","6086","60086","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",122947,9,"MB","DO",6,NA,0,NA,14.1882,NA,0,NA,12.314,NA,0,NA,0,NA,299924,NA,0,NA,0,NA,21139,NA,0,NA,0,NA,0,NA,0,NA,0,NA,260306,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tri-Valley Developmental Services","Chanute","KS","7R02-064","7R02-70135","Private-Non-Profit Corporation","Rural Reporter",0,9,"DR","DO",9,NA,0,NA,17.026,NA,0,NA,8.243,NA,0,NA,0,NA,49750,NA,0,NA,0,NA,2922,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24086,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Gastonia, dba: Gastonia Transit","Gastonia","NC","4010","40010","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",169495,9,"DR","DO",3,NA,0,NA,33.4627,NA,0,NA,4.1018,NA,0,NA,0,NA,41728,NA,0,NA,0,NA,1247,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5115,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Monrovia","Monrovia","CA",NA,"90285","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,9,"DR","PT",9,NA,0,NA,6.6788,NA,0,NA,1.9433,NA,0,NA,0,NA,53203,NA,0,NA,0,NA,7966,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15480,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crowley's Ridge Development Council, Inc. (NEAT), dba: North East Arkansas Transit","Jonesboro","AR","6R01-019","6R01-60204","Private-Non-Profit Corporation","Rural Reporter",0,9,"DR","DO",9,NA,0,NA,24.1102,NA,0,NA,0.6352,NA,0,NA,0,NA,211495,NA,0,NA,0,NA,8772,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5572,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Carlos Apache Tribe","Peridot","AZ","9T07","99286","Tribe","Reduced Reporter",0,9,"MB","DO",9,NA,0,NA,17.7952,NA,0,NA,2.998,NA,0,NA,0,NA,426196,NA,0,NA,0,NA,23950,NA,0,NA,0,NA,0,NA,0,NA,0,NA,71802,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huerfano/Las Animas Council of Governments, dba: South Central Council of Governments","Trinidad","CO","8R01-017","8R01-80227","MPO, COG or Other Planning Agency","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,18.0739,NA,0,NA,3.2408,NA,0,NA,0,NA,160984,NA,0,NA,0,NA,8907,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28866,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lewiston-Auburn Transit Committee","Auburn","ME","1015","10015","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",59397,8,"MB","PT",6,NA,0,NA,13.1559,NA,0,NA,19.4048,NA,0,NA,0,NA,208665,NA,0,NA,0,NA,15861,NA,0,NA,0,NA,0,NA,0,NA,0,NA,307779,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake County Council on Aging","Ronan","MT","8R02-027","8R02-80184","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",6,NA,0,NA,19.736,NA,0,NA,1.0074,NA,0,NA,0,NA,47702,NA,0,NA,0,NA,2417,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2435,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madison Voluntary Council on Aging","Tallulah","LA",NA,"6R02-66268","Area Agency on Aging","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,10.924,NA,0,NA,1.4773,NA,0,NA,0,NA,54795,NA,0,NA,0,NA,5016,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7410,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cherokee County","Murphy","NC","4R06-008","4R06-41069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","DO",1,NA,0,NA,13.6202,NA,0,NA,6.6642,NA,0,NA,0,NA,21983,NA,0,NA,0,NA,1614,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10756,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plumas County Transportation Commission","Quincy","CA","9R02-005","9R02-91119","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","PT",8,NA,0,NA,33.5559,NA,0,NA,5.9608,NA,0,NA,0,NA,202275,NA,0,NA,0,NA,6028,NA,0,NA,0,NA,0,NA,0,NA,0,NA,35932,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clinton County Commissioners","FRANKFORT","IN","5R02-003","5R02-50499","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,7.8522,NA,0,NA,2.3964,NA,0,NA,0,NA,145109,NA,0,NA,0,NA,18480,NA,0,NA,0,NA,0,NA,0,NA,0,NA,44285,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashland Public Transit","Ashland","OH","5R05-041","5R05-50382","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,15.8388,NA,0,NA,2.9971,NA,0,NA,0,NA,171962,NA,0,NA,0,NA,10857,NA,0,NA,0,NA,0,NA,0,NA,0,NA,32540,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scotts Bluff Public Transit, dba: Tri City Roadrunner","Gering","NE","7R04-052","7R04-70183","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","DO",4,NA,0,NA,12.7959,NA,0,NA,1.091,NA,0,NA,0,NA,144786,NA,0,NA,0,NA,11315,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12345,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Porter County Aging and Community Services, Inc.","Valparaiso","IN","5179","50179","Private-Non-Profit Corporation","Reduced Reporter",8608208,8,"DR","DO",8,NA,0,NA,12.2572,NA,0,NA,1.3891,NA,0,NA,0,NA,223719,NA,0,NA,0,NA,18252,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25353,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cherokee County","Murphy","NC","4R06-008","4R06-41069","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",7,NA,0,NA,18.3363,NA,0,NA,2.1583,NA,0,NA,0,NA,214260,NA,0,NA,0,NA,11685,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25220,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williston Council for the Aging","Williston","ND","8R03-022","8R03-80160","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,11.0947,NA,0,NA,2.344,NA,0,NA,0,NA,122153,NA,0,NA,0,NA,11010,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25807,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scotts Bluff Public Transit, dba: Tri City Roadrunner","Gering","NE","7R04-052","7R04-70183","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",4,NA,0,NA,8.1176,NA,0,NA,1.5319,NA,0,NA,0,NA,111097,NA,0,NA,0,NA,13686,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20966,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cheyenne River Sioux Tribe","Eagle Butte","SD","8T02","88158","Tribe","Reduced Reporter",0,8,"DR","PT",8,NA,0,NA,15.3382,NA,0,NA,1.6692,NA,0,NA,0,NA,210961,NA,0,NA,0,NA,13754,NA,0,NA,0,NA,0,NA,0,NA,0,NA,22958,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scioto County/Access Scioto County","Portsmouth","OH","5R05-071","5R05-50363","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,13.7545,NA,0,NA,3.3706,NA,0,NA,0,NA,162152,NA,0,NA,0,NA,11789,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39736,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bienville Council on Aging","Arcadia","LA","6R02-005","6R02-60251","Area Agency on Aging","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,18.7463,NA,0,NA,1.0081,NA,0,NA,0,NA,264941,NA,0,NA,0,NA,14133,NA,0,NA,0,NA,0,NA,0,NA,0,NA,14247,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delta Community Action Foundation, Inc.","Lindsay","OK","6R04-005","6R04-60183","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,9.2145,NA,0,NA,2.7045,NA,0,NA,0,NA,103294,NA,0,NA,0,NA,11210,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30318,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rural Resources Community Action","Colville","WA","0R03-032","0R03-00286","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",5,NA,0,NA,23.4721,NA,0,NA,0.9295,NA,0,NA,0,NA,491834,NA,0,NA,0,NA,20954,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19477,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rural Resources Community Action","Colville","WA","0R03-032","0R03-00286","Private-Non-Profit Corporation","Rural Reporter",0,8,"CB","DO",3,NA,0,NA,26.0876,NA,0,NA,2.8822,NA,0,NA,0,NA,54471,NA,0,NA,0,NA,2088,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6018,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson County Service Organization","Oskaloosa","KS","7R02-008","7R02-70103","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,20.5055,NA,0,NA,1.2113,NA,0,NA,0,NA,91434,NA,0,NA,0,NA,4459,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5401,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RTS Seneca","Rochester","NY","2R02-016","2R02-20938","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,8,"MB","DO",8,NA,0,NA,18.0146,NA,0,NA,5.3661,NA,0,NA,0,NA,194251,NA,0,NA,0,NA,10783,NA,0,NA,0,NA,0,NA,0,NA,0,NA,57863,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Patillas","Patillas","PR",NA,"4R09-44976","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","DO",8,NA,0,NA,17.8085,NA,0,NA,1.0857,NA,0,NA,0,NA,22225,NA,0,NA,0,NA,1248,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1355,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Community Concern","Norfolk","NE","7R04-039","7R04-70156","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,10.7766,NA,0,NA,2.3574,NA,0,NA,0,NA,143340,NA,0,NA,0,NA,13301,NA,0,NA,0,NA,0,NA,0,NA,0,NA,31356,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Houlton Band of Maliseet Indians","Littleton","ME","1T01","11140","Tribe","Reduced Reporter",0,8,"DR","DO",8,NA,0,NA,6.4573,NA,0,NA,0.1707,NA,0,NA,0,NA,76648,NA,0,NA,0,NA,11870,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2026,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lewiston-Auburn Transit Committee","Auburn","ME","1015","10015","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",59397,8,"DR","PT",2,NA,0,NA,10.1477,NA,0,NA,3.8404,NA,0,NA,0,NA,25562,NA,0,NA,0,NA,2519,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9674,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blount County Commission","Oneonta","AL","4R01-003","4R01-40907","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,14.4294,NA,0,NA,3.2886,NA,0,NA,0,NA,133544,NA,0,NA,0,NA,9255,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30436,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Landry Parish Community Action Agency","Opelousas","LA","6R02-021","6R02-60231","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,13.0124,NA,0,NA,1.037,NA,0,NA,0,NA,82941,NA,0,NA,0,NA,6374,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6610,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dare County","Manteo","NC","4R06-009","4R06-41045","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,18.3967,NA,0,NA,1.1779,NA,0,NA,0,NA,276392,NA,0,NA,0,NA,15024,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17697,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"County of Siskiyou, dba: Siskiyou County Transit","Yreka","CA","9R02-017","9R02-91048","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","DO",8,NA,0,NA,28.4017,NA,0,NA,3.2817,NA,0,NA,0,NA,434461,NA,0,NA,0,NA,15297,NA,0,NA,0,NA,0,NA,0,NA,0,NA,50200,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Redwood Coast Transit Authority","Visalia","CA","9R02-002","9R02-91097","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,8,"MB","PT",6,NA,0,NA,23.1378,NA,0,NA,7.0663,NA,0,NA,0,NA,344638,NA,0,NA,0,NA,14895,NA,0,NA,0,NA,0,NA,0,NA,0,NA,105252,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Redwood Coast Transit Authority","Visalia","CA","9R02-002","9R02-91097","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,8,"DR","PT",2,NA,0,NA,11.6768,NA,0,NA,2.5955,NA,0,NA,0,NA,24276,NA,0,NA,0,NA,2079,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5396,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Big Rapids Dial-A-Ride","Big Rapids","MI","5R03-014","5R03-50437","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","DO",1,NA,0,NA,12.9469,NA,0,NA,35.148,NA,0,NA,0,NA,22657,NA,0,NA,0,NA,1750,NA,0,NA,0,NA,0,NA,0,NA,0,NA,61509,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wahkiakum County Health & Human Services","Cathlamet","WA","0R03-056","0R03-00371","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,8,"MB","DO",4,NA,0,NA,22.4043,NA,0,NA,1.8423,NA,0,NA,0,NA,142469,NA,0,NA,0,NA,6359,NA,0,NA,0,NA,0,NA,0,NA,0,NA,11715,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Manitowoc","Manitowoc","WI","5R06-021","5R06-50461","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","DO",6,NA,0,NA,17.0214,NA,0,NA,14.4912,NA,0,NA,0,NA,366539,NA,0,NA,0,NA,21534,NA,0,NA,0,NA,0,NA,0,NA,0,NA,312054,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Big Rapids Dial-A-Ride","Big Rapids","MI","5R03-014","5R03-50437","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",7,NA,0,NA,11.2144,NA,0,NA,7.3248,NA,0,NA,0,NA,122293,NA,0,NA,0,NA,10905,NA,0,NA,0,NA,0,NA,0,NA,0,NA,79877,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greene County","Catskill","NY","2R02-029","2R02-20931","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"MB","PT",8,NA,0,NA,20.6785,NA,0,NA,1.4616,NA,0,NA,0,NA,189973,NA,0,NA,0,NA,9187,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13428,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wahkiakum County Health & Human Services","Cathlamet","WA","0R03-056","0R03-00371","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,8,"DR","DO",4,NA,0,NA,25.7198,NA,0,NA,0.7545,NA,0,NA,0,NA,83718,NA,0,NA,0,NA,3255,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2456,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Manitowoc","Manitowoc","WI","5R06-021","5R06-50461","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","PT",2,NA,0,NA,8.1246,NA,0,NA,0.7638,NA,0,NA,0,NA,58708,NA,0,NA,0,NA,7226,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5519,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tri-County CAP, Inc./North Country Transit","Berlin","NH","1R04-002","1R04-10172","Private-Non-Profit Corporation","Rural Reporter",0,8,"MB","DO",2,NA,0,NA,14.9528,NA,0,NA,4.5643,NA,0,NA,0,NA,73852,NA,0,NA,0,NA,4939,NA,0,NA,0,NA,0,NA,0,NA,0,NA,22543,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Beloit, dba: Beloit Transit System","Beloit","WI","5109","50109","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",63835,8,"MB","DO",6,NA,0,NA,13.3952,NA,0,"Q",4.6006,"Q",0,NA,0,NA,271334,NA,0,NA,0,NA,20256,NA,0,NA,0,NA,0,NA,0,NA,0,NA,93189,"Q",0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kosciusko Area Bus Service","WARSAW","IN","5R02-016","5R02-50289","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,15.2336,NA,0,NA,3.9068,NA,0,NA,0,NA,225350,NA,0,NA,0,NA,14793,NA,0,NA,0,NA,0,NA,0,NA,0,NA,57794,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Clovis","Clovis","NM","6R03-004","6R03-60225","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,8,"DR","DO",8,NA,0,NA,13.7577,NA,0,NA,4.8128,NA,0,NA,0,NA,197162,NA,0,NA,0,NA,14331,NA,0,NA,0,NA,0,NA,0,NA,0,NA,68972,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tri-County CAP, Inc./North Country Transit","Berlin","NH","1R04-002","1R04-10172","Private-Non-Profit Corporation","Rural Reporter",0,8,"DR","DO",6,NA,0,NA,6.4271,NA,0,NA,1.3589,NA,0,NA,0,NA,116941,NA,0,NA,0,NA,18195,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24725,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
